sample	genome_id	genome	enzyme	window	contig_id	start	end	global_mid	anchors_per_window	n_anchors	n_positive	detected_fraction	rate	se	log2_rate	log2_se	model	dispersion	mean_gc	mean_gc_offset	log2_rate_raw	gc_corrected
M1_2x	0	ecoli	CspCI	(0, 20)	0	3966999	4134078	4064521.16	25	25	23	0.92	2.871107279	0.3772094337	1.490134487	0.1895429625	ztp	0.4922077922	0.5204	0.03147275096	1.521607238	True
M1_2x	0	ecoli	CspCI	(0, 21)	0	4135268	4340386	4243575.96	25	25	20	0.8	2.292385897	0.3725527585	1.220991187	0.2344631495	ztp	1.051599587	0.5048	-0.02414126132	1.196849926	True
M1_2x	0	ecoli	CspCI	(0, 22)	0	4345608	4510938	4438881.64	25	25	22	0.88	2.119892805	0.3453835724	1.108357993	0.2350511148	ztp	0.777178796	0.506	-0.02436667763	1.083991315	True
M1_2x	0	ecoli	CspCI	(0, 23)	0	4519148	4641196	4582723.462	25	13	12	0.9230769231	0.7848083034	0.3618756639	-0.260867943	0.665227704	ztnb	1.328671329	0.4938461538	-0.0887198462	-0.3495877892	True
M1_2x	0	ecoli	FalI	(0, 0)	0	15239	209590	123460.8571	28	28	27	0.9642857143	1.643125669	0.2845911341	0.6177286705	0.2498763336	ztp	1.037762238	0.5073214286	0.09871415402	0.7164428246	True
M1_2x	0	ecoli	FalI	(0, 1)	0	210099	480798	346248.1429	28	28	22	0.7857142857	1.532280887	0.3074253349	0.6033672989	0.2894515031	ztp	0.5592469546	0.4917857143	0.01231348775	0.6156807867	True
M1_2x	0	ecoli	FalI	(0, 2)	0	481500	637575	553919.3214	28	28	25	0.8928571429	1.485204377	0.2851430847	0.5823557043	0.2769817545	ztp	0.734375	0.4841071429	-0.0116942319	0.5706614724	True
M1_2x	0	ecoli	FalI	(0, 3)	0	649294	910591	781816.9643	28	28	20	0.7142857143	0.5498609377	0.215733213	-0.921668424	0.5660289997	ztp	0.3319838057	0.49875	0.05880712978	-0.8628612942	True
M1_2x	0	ecoli	FalI	(0, 4)	0	910852	1090238	1000762.536	28	28	18	0.6428571429	1.207241757	0.3113391866	0.2018484632	0.3720609381	ztp	0.3965844402	0.5075	0.06986614934	0.2717146126	True
M1_2x	0	ecoli	FalI	(0, 5)	0	1092696	1244677	1166470.143	28	28	13	0.4642857143	0.4307144801	0.2408096776	-1.089581636	0.806601458	ztp	0.15625	0.4732142857	-0.1256146332	-1.215196269	True
M1_2x	0	ecoli	FalI	(0, 6)	0	1250404	1399660	1333388.357	28	28	12	0.4285714286	0.3166499905	0.2185214001	-1.599618974	0.995609505	ztp	0.1298701299	0.4846428571	-0.05942008435	-1.659039059	True
M1_2x	0	ecoli	FalI	(0, 7)	0	1399721	1569897	1485475.893	28	28	10	0.3571428571	0.5498609377	0.3050928357	-0.804867077	0.8004858881	ztp	0.1794871795	0.48	-0.0579942172	-0.8628612942	True
M1_2x	0	ecoli	FalI	(0, 8)	0	1575581	1672453	1630168.5	28	28	15	0.5357142857	0.4929899519	0.2377369287	-0.7970156288	0.6957178067	ztp	0.2781954887	0.4519642857	-0.223354224	-1.020369853	True
M1_2x	0	ecoli	FalI	(0, 9)	0	1676620	1830649	1764839.643	28	28	14	0.5	1.091119479	0.3398147813	0.1066683484	0.4493083562	ztp	0.525083612	0.4967857143	0.01914073947	0.1258090879	True
M1_2x	0	ecoli	FalI	(0, 10)	0	1837912	2047381	1935710.071	28	28	17	0.6071428571	1.268255231	0.326305967	0.3769689439	0.3711871152	ztp	0.3208333333	0.4828571429	-0.03412383299	0.3428451109	True
M1_2x	0	ecoli	FalI	(0, 11)	0	2049438	2196613	2112472.571	28	28	23	0.8214285714	0.8402213265	0.2395100151	-0.1738951227	0.4112486796	ztp	0.422459893	0.4782142857	-0.07726356743	-0.2511586902	True
M1_2x	0	ecoli	FalI	(0, 12)	0	2201657	2400632	2296960.714	28	28	23	0.8214285714	1.475675266	0.2965871475	0.4601416507	0.2899586492	ztp	0.4710743802	0.505	0.1012336294	0.5613752801	True
M1_2x	0	ecoli	FalI	(0, 13)	0	2400939	2534100	2466943.964	28	28	20	0.7142857143	1.457762819	0.3166432909	0.5979502599	0.3133703916	ztp	0.7700831025	0.4855357143	-0.05419425015	0.5437560098	True
M1_2x	0	ecoli	FalI	(0, 14)	0	2534805	2720454	2620723.571	28	28	20	0.7142857143	1.983573539	0.3537339704	0.8927872593	0.2572782076	ztp	0.5537757437	0.5110714286	0.09531462596	0.9881018853	True
M1_2x	0	ecoli	FalI	(0, 15)	0	2721337	2882137	2778194.643	28	28	21	0.75	1.331812586	0.2989482186	0.3620353211	0.3238376908	ztp	0.3105263158	0.4955357143	0.05135575818	0.4133910793	True
M1_2x	0	ecoli	FalI	(0, 16)	0	2885963	3066601	2976629.25	28	28	20	0.7142857143	2.108629967	0.3615513591	1.102415087	0.2473683676	ztp	0.7631578947	0.4955357143	-0.02610914104	1.076305946	True
M1_2x	0	ecoli	FalI	(0, 17)	0	3096582	3259818	3157814.107	28	28	19	0.6785714286	2.515684521	0.395302634	1.22397844	0.2266981988	ztp	1.008547009	0.5155357143	0.1069725728	1.330951013	True
M1_2x	0	ecoli	FalI	(0, 18)	0	3269433	3435319	3362564.893	28	28	24	0.8571428571	2.2822886	0.3395528333	1.213382401	0.2146403346	ztp	0.6835352815	0.4876785714	-0.02290116545	1.190481235	True
M1_2x	0	ecoli	FalI	(0, 19)	0	3439686	3585011	3521060.286	28	28	23	0.8214285714	2.518384821	0.3594282353	1.201863821	0.2059039302	ztp	0.7041847042	0.5089285714	0.1306349292	1.332498751	True
M1_2x	0	ecoli	FalI	(0, 20)	0	3586907	3800810	3685237.75	28	28	27	0.9642857143	2.432484277	0.3275828214	1.317816093	0.1942878383	ztp	0.8076923077	0.4844642857	-0.03538561365	1.28243048	True
M1_2x	0	ecoli	FalI	(0, 21)	0	3803532	3964917	3874701.464	28	28	26	0.9285714286	3.29636298	0.373905421	1.721907577	0.1636444469	ztp	1.382921348	0.4875	-0.001032462971	1.720875114	True
M1_2x	0	ecoli	FalI	(0, 22)	0	3965677	4126927	4049301.607	28	28	25	0.8928571429	2.636654927	0.3505815022	1.333764832	0.1918272238	ztp	0.7535211268	0.5042857143	0.06494393858	1.39870877	True
M1_2x	0	ecoli	FalI	(0, 23)	0	4138370	4355363	4267957.821	28	28	25	0.8928571429	1.59362426	0.2925129581	0.6444815698	0.2648095944	ztp	0.2916666667	0.4994642857	0.02782994536	0.6723115151	True
M1_2x	0	ecoli	FalI	(0, 24)	0	4366960	4505741	4437562.036	28	28	24	0.8571428571	1.75906133	0.3093358535	0.8668433278	0.253701957	ztp	0.7084398977	0.4871428571	-0.05203754444	0.8148057834	True
M1_2x	0	ecoli	FalI	(0, 25)	0	4508697	4635189	4572781	28	15	10	0.6666666667	2.108629967	0.5113108356	1.180843183	0.3498317003	ztp	0.6666666667	0.4736666667	-0.1045372367	1.076305946	True
M1_2x	0	ecoli	HaeIV	(0, 0)	0	2916	62785	35613.04	100	100	90	0.9	2.654766422	0.1852375654	1.31314079	0.1006647194	ztp	0.9094128448	0.5256	0.09544414233	1.408584932	True
M1_2x	0	ecoli	HaeIV	(0, 1)	0	68513	126182	97929.16	100	100	79	0.79	1.843191593	0.1733744351	0.7976985255	0.1357028964	ztp	0.8205128205	0.52505	0.08450751598	0.8822060415	True
M1_2x	0	ecoli	HaeIV	(0, 2)	0	126680	208954	169285.28	100	100	78	0.78	2.401889467	0.1918518269	1.215296628	0.1152358104	ztp	0.9537258858	0.5188	0.04887313342	1.264169761	True
M1_2x	0	ecoli	HaeIV	(0, 3)	0	210635	288851	244489.56	100	100	88	0.88	1.905714563	0.1662403199	0.8842014271	0.1258499514	ztp	0.6982321022	0.51665	0.04613062189	0.930332049	True
M1_2x	0	ecoli	HaeIV	(0, 4)	0	289203	342824	317087.74	100	100	72	0.72	0.929745148	0.1612619034	-0.02103667732	0.2502317424	ztnb	1.01369863	0.4918	-0.08405610368	-0.105092781	True
M1_2x	0	ecoli	HaeIV	(0, 5)	0	346689	422878	383874.68	100	100	80	0.8	1.693434867	0.1671350248	0.6714328839	0.1423880399	ztp	0.7658990392	0.5252	0.08851961458	0.7599524985	True
M1_2x	0	ecoli	HaeIV	(0, 6)	0	422965	478589	451097.06	100	100	76	0.76	1.869745026	0.1776695421	0.8045213774	0.1370897977	ztp	0.5707936508	0.5276	0.09832016844	0.9028415458	True
M1_2x	0	ecoli	HaeIV	(0, 7)	0	479480	532108	507234.42	100	100	68	0.68	1.413072321	0.1697832742	0.4336010903	0.1733424992	ztp	0.7656598895	0.52105	0.06523421474	0.4988353051	True
M1_2x	0	ecoli	HaeIV	(0, 8)	0	532202	604088	568457.54	100	100	79	0.79	1.727997387	0.1694135931	0.8180378687	0.1414424307	ztp	0.7516218721	0.50295	-0.02893683286	0.7891010359	True
M1_2x	0	ecoli	HaeIV	(0, 9)	0	604140	683840	645931.4	100	100	74	0.74	1.276190474	0.1567612938	0.3453293749	0.1772139393	ztp	0.5037122242	0.50945	0.006514295518	0.3518436704	True
M1_2x	0	ecoli	HaeIV	(0, 10)	0	684560	754100	719203.7	100	100	73	0.73	1.810268238	0.1791995429	0.8673890321	0.1428132508	ztp	0.5135372714	0.50735	-0.0111855463	0.8562034858	True
M1_2x	0	ecoli	HaeIV	(0, 11)	0	760825	817575	789721.8	100	100	76	0.76	1.468611665	0.162873766	0.5079229974	0.1599995289	ztp	0.5895172414	0.51855	0.04652996672	0.5544529641	True
M1_2x	0	ecoli	HaeIV	(0, 12)	0	822835	888362	861919.6	100	100	69	0.69	1.53496196	0.1737006691	0.5795644601	0.1632594816	ztp	0.3823529412	0.51645	0.03863844205	0.6182029022	True
M1_2x	0	ecoli	HaeIV	(0, 13)	0	888364	960009	927344.28	100	100	75	0.75	0.7369577685	0.1258256017	-0.4362669234	0.2463207247	ztp	0.3077511474	0.5106	-0.004079223768	-0.4403461471	True
M1_2x	0	ecoli	HaeIV	(0, 14)	0	960304	1028033	992855.3	100	100	62	0.62	1.165619329	0.1655611585	0.2280407627	0.2049161819	ztp	0.4953942233	0.50955	-0.006944056506	0.2210967062	True
M1_2x	0	ecoli	HaeIV	(0, 15)	0	1029494	1105229	1063309.1	100	100	68	0.68	1.289199376	0.1641469293	0.3411850862	0.1836907195	ztp	0.383249044	0.5125	0.02529030918	0.3664753954	True
M1_2x	0	ecoli	HaeIV	(0, 16)	0	1105375	1158083	1132111.58	100	100	70	0.7	0.9404382872	0.1435177227	-0.146662831	0.2201657563	ztp	0.3510466989	0.51985	0.05806801144	-0.08859481951	True
M1_2x	0	ecoli	HaeIV	(0, 17)	0	1158855	1215383	1185995.92	100	100	56	0.56	0.6157714755	0.1352236176	-0.6319673273	0.3168163032	ztp	0.3333333333	0.4955	-0.06756572878	-0.6995330561	True
M1_2x	0	ecoli	HaeIV	(0, 18)	0	1216963	1283182	1248593.86	100	100	54	0.54	1.260475529	0.1826669746	0.4007963829	0.2090740616	ztp	0.6421052632	0.4969	-0.06682827251	0.3339681104	True
M1_2x	0	ecoli	HaeIV	(0, 19)	0	1283959	1357898	1324678.42	100	100	69	0.69	0.353514912	0.07932009777	-1.456515909	0.3237054727	ztnb	0.5722689076	0.50465	-0.04364111336	-1.500157023	True
M1_2x	0	ecoli	HaeIV	(0, 20)	0	1358872	1422625	1396375.22	100	100	36	0.36	0.5120466924	0.1559815805	-0.8647558193	0.4394791647	ztp	0.1614906832	0.49255	-0.1008969031	-0.9656527224	True
M1_2x	0	ecoli	HaeIV	(0, 21)	0	1422806	1482384	1454418	100	100	66	0.66	0.6058599779	0.1237161636	-0.6510262163	0.2945972702	ztp	0.2153846154	0.49495	-0.07191747182	-0.7229436882	True
M1_2x	0	ecoli	HaeIV	(0, 22)	0	1482643	1537262	1509063.5	100	100	62	0.62	0.9979860192	0.1560507884	0.02806297639	0.2255880285	ztp	0.4054867849	0.50575	-0.03097146626	-0.00290848987	True
M1_2x	0	ecoli	HaeIV	(0, 23)	0	1537457	1602517	1569631.66	100	100	54	0.54	0.5435858375	0.1306520531	-0.7596880808	0.3467549301	ztp	0.1638814016	0.4871	-0.1197321451	-0.8794202259	True
M1_2x	0	ecoli	HaeIV	(0, 24)	0	1602883	1660871	1629780.8	100	100	51	0.51	0.9498757259	0.1687947698	0.1571481775	0.2563697236	ztp	0.4212658228	0.4695	-0.2313374972	-0.07418931966	True
M1_2x	0	ecoli	HaeIV	(0, 25)	0	1662294	1751698	1706112.24	100	100	60	0.6	0.900093939	0.1523791831	-0.1568330337	0.2442374982	ztp	0.2121437884	0.51195	0.004980516077	-0.1518525176	True
M1_2x	0	ecoli	HaeIV	(0, 26)	0	1753069	1796679	1779682.26	100	100	56	0.56	0.3058610026	0.09957809673	-1.713163423	0.4696931779	ztp	0.2436363636	0.51035	0.004111502841	-1.70905192	True
M1_2x	0	ecoli	HaeIV	(0, 27)	0	1798029	1851496	1825685.34	100	100	59	0.59	0.9656070748	0.1579396275	-0.01769116869	0.2359745731	ztp	0.2492503748	0.50305	-0.03280067969	-0.05049184837	True
M1_2x	0	ecoli	HaeIV	(0, 28)	0	1852776	1913323	1885295.26	100	100	54	0.54	0.6671120571	0.1423618587	-0.4939525652	0.3078714369	ztp	0.2835288118	0.49475	-0.09004641353	-0.5839989787	True
M1_2x	0	ecoli	HaeIV	(0, 29)	0	1917653	1983864	1951266.28	100	100	60	0.6	1.199205797	0.1701017722	0.2697058323	0.2046395904	ztp	0.3572486424	0.51015	-0.007626569727	0.2620792626	True
M1_2x	0	ecoli	HaeIV	(0, 30)	0	1984394	2068755	2021968.38	100	100	68	0.68	1.268255231	0.1631529835	0.4600215292	0.1855935576	ztp	0.4417910448	0.48915	-0.1171764183	0.3428451109	True
M1_2x	0	ecoli	HaeIV	(0, 31)	0	2071227	2184996	2128748.62	100	100	62	0.62	0.9241574766	0.1514596234	-0.08220475393	0.2364424388	ztp	0.4005176877	0.5012	-0.03158463289	-0.1137893868	True
M1_2x	0	ecoli	HaeIV	(0, 32)	0	2185427	2267874	2225933	100	100	69	0.69	1.189754992	0.1581511623	0.3043946255	0.1917738519	ztp	0.380109671	0.5011	-0.05373011806	0.2506645075	True
M1_2x	0	ecoli	HaeIV	(0, 33)	0	2268118	2333518	2299641.5	100	100	70	0.7	1.457762819	0.1692529583	0.532989731	0.1675035201	ztp	0.6125095347	0.512	0.01076627876	0.5437560098	True
M1_2x	0	ecoli	HaeIV	(0, 34)	0	2335034	2396019	2364922.2	100	100	71	0.71	1.201584036	0.1564867026	0.2291159095	0.1878874743	ztp	0.418735363	0.5152	0.03582164182	0.2649375513	True
M1_2x	0	ecoli	HaeIV	(0, 35)	0	2397060	2496503	2446528.96	100	100	74	0.74	1.119633353	0.1492592987	0.2460872386	0.192326934	ztp	0.4001559194	0.4936	-0.08306086867	0.1630263699	True
M1_2x	0	ecoli	HaeIV	(0, 36)	0	2497925	2554145	2525477.82	100	100	60	0.6	1.615952239	0.1897662276	0.697544061	0.1694201035	ztp	0.4621095392	0.50945	-0.005159502656	0.6923845584	True
M1_2x	0	ecoli	HaeIV	(0, 37)	0	2555007	2613292	2582780.98	100	100	84	0.84	1.415014799	0.1528367829	0.3387385299	0.1558265461	ztp	0.5644232983	0.5377	0.1620786116	0.5008171415	True
M1_2x	0	ecoli	HaeIV	(0, 38)	0	2614095	2694098	2651730.06	100	100	79	0.79	1.972385441	0.1776235126	0.907735883	0.1299221519	ztp	0.7067573311	0.52265	0.07220562577	0.9799415087	True
M1_2x	0	ecoli	HaeIV	(0, 39)	0	2695293	2764997	2734590.9	100	100	74	0.74	1.139488566	0.150254581	0.2613807625	0.1902358176	ztp	0.2633672117	0.49885	-0.07299431428	0.1883864482	True
M1_2x	0	ecoli	HaeIV	(0, 40)	0	2768329	2858413	2812527.44	100	100	82	0.82	1.865625985	0.1709111622	0.8279071133	0.1321661942	ztp	0.8136552759	0.5215	0.07175267478	0.8996597881	True
M1_2x	0	ecoli	HaeIV	(0, 41)	0	2859066	2928013	2896441.78	100	100	76	0.76	1.92020045	0.1793684909	0.9922663046	0.1347640723	ztp	0.7837037037	0.50175	-0.05100938248	0.9412569221	True
M1_2x	0	ecoli	HaeIV	(0, 42)	0	2928810	2999936	2969823.32	100	100	72	0.72	1.777167505	0.1792515236	1.021068004	0.1455154247	ztp	0.5966709347	0.47035	-0.1914883362	0.8295796676	True
M1_2x	0	ecoli	HaeIV	(0, 43)	0	3001232	3072358	3038951.98	100	100	80	0.8	1.856224861	0.1727221007	0.8668547008	0.1342430669	ztp	0.4879171461	0.5152	0.02551678657	0.8923714873	True
M1_2x	0	ecoli	HaeIV	(0, 44)	0	3072588	3143330	3106856.84	100	100	81	0.81	2.010002314	0.1766051653	0.9362555806	0.1267597527	ztp	0.6659574468	0.5224	0.0709415819	1.007197163	True
M1_2x	0	ecoli	HaeIV	(0, 45)	0	3144083	3213458	3177017.04	100	100	79	0.79	1.90810047	0.1755328269	0.907103901	0.1327185559	ztp	0.5403447776	0.5109	0.02503323683	0.9321371378	True
M1_2x	0	ecoli	HaeIV	(0, 46)	0	3214870	3282228	3247290.4	100	100	90	0.9	1.983573539	0.1667517928	0.9312916459	0.1212821102	ztp	0.8153395213	0.5182	0.05681023938	0.9881018853	True
M1_2x	0	ecoli	HaeIV	(0, 47)	0	3282643	3354112	3317893	100	100	85	0.85	3.048174544	0.2006840065	1.569942148	0.09498334719	ztp	0.8988095238	0.5156	0.03800336881	1.607945517	True
M1_2x	0	ecoli	HaeIV	(0, 48)	0	3358713	3419557	3390151.58	100	100	92	0.92	2.402222597	0.1766611736	1.254250108	0.1060968286	ztp	0.8785329896	0.5131	0.01011973356	1.264369841	True
M1_2x	0	ecoli	HaeIV	(0, 49)	0	3423239	3507348	3465753.78	100	100	83	0.83	2.282897226	0.18260623	1.252080536	0.115399458	ztp	0.597734366	0.50185	-0.06121462458	1.190865912	True
M1_2x	0	ecoli	HaeIV	(0, 50)	0	3507977	3574575	3542266.74	100	100	92	0.92	2.90821559	0.189512625	1.39921733	0.09401260527	ztp	0.7018599775	0.53445	0.1409168921	1.540134222	True
M1_2x	0	ecoli	HaeIV	(0, 51)	0	3575099	3649502	3609352.14	100	100	88	0.88	2.355443415	0.1793528283	1.216940826	0.1098525374	ztp	0.5348090147	0.5101	0.01905784878	1.235998675	True
M1_2x	0	ecoli	HaeIV	(0, 52)	0	3649575	3712696	3683801.7	100	100	98	0.98	2.668473417	0.1778521738	1.372233481	0.09615477057	ztp	0.9393917159	0.5163	0.04378115861	1.41601464	True
M1_2x	0	ecoli	HaeIV	(0, 53)	0	3712737	3773874	3746027.08	100	100	86	0.86	2.217411834	0.1775267787	1.195736855	0.1155026772	ztp	0.7540406817	0.49705	-0.04686011139	1.148876743	True
M1_2x	0	ecoli	HaeIV	(0, 54)	0	3774104	3837501	3808583.18	100	100	94	0.94	2.179519843	0.1687579628	1.164689974	0.1117063819	ztp	0.6271470465	0.4974	-0.0406796351	1.124010339	True
M1_2x	0	ecoli	HaeIV	(0, 55)	0	3838819	3902718	3869790.84	100	100	90	0.9	2.884865122	0.1910296714	1.464401328	0.09553221654	ztp	0.8557711951	0.52115	0.06410254125	1.528503869	True
M1_2x	0	ecoli	HaeIV	(0, 56)	0	3909248	3970331	3939644.68	100	100	88	0.88	2.795387589	0.1909344286	1.478818554	0.09854095168	ztp	0.6947442309	0.51155	0.004229777192	1.483048331	True
M1_2x	0	ecoli	HaeIV	(0, 57)	0	3970533	4032460	4002676.98	100	100	94	0.94	2.624746076	0.1804987317	1.299908454	0.09921135897	ztp	1.023203169	0.5267	0.09226940561	1.39217786	True
M1_2x	0	ecoli	HaeIV	(0, 58)	0	4033166	4109128	4076143.8	100	100	88	0.88	2.464011015	0.1823011439	1.325999758	0.1067385473	ztp	0.9419952471	0.5036	-0.02499105302	1.301008705	True
M1_2x	0	ecoli	HaeIV	(0, 59)	0	4110704	4191315	4151586.85	100	100	84	0.84	2.418292835	0.1853288967	1.235668785	0.1105627393	ztp	0.9030741801	0.51605	0.03832016855	1.273988953	True
M1_2x	0	ecoli	HaeIV	(0, 60)	0	4191317	4251047	4219566.04	100	100	88	0.88	2.328085758	0.1785987648	1.160846634	0.110676143	ztp	0.53222948	0.51805	0.05829756834	1.219144203	True
M1_2x	0	ecoli	HaeIV	(0, 61)	0	4251049	4331811	4290436.34	100	100	85	0.85	2.310174347	0.1812182249	1.108642228	0.1131700881	ztp	1.025338576	0.52335	0.09935950737	1.208001735	True
M1_2x	0	ecoli	HaeIV	(0, 62)	0	4331813	4415603	4376866.86	100	100	82	0.82	2.231611884	0.1822222309	1.136871259	0.1178032393	ztp	0.5555555556	0.5127	0.02121488035	1.158086139	True
M1_2x	0	ecoli	HaeIV	(0, 63)	0	4415605	4479744	4443090.43	100	100	91	0.91	1.78233108	0.1596098356	0.8210138247	0.1291950306	ztp	0.6696296296	0.51215	0.01275152713	0.8337653518	True
M1_2x	0	ecoli	HaeIV	(0, 64)	0	4479746	4539357	4509603.33	100	100	84	0.84	1.995578801	0.1729770764	1.045719275	0.1250530273	ztp	0.6257607751	0.4985	-0.04891202601	0.9968072489	True
M1_2x	0	ecoli	HaeIV	(0, 65)	0	4539359	4635089	4588627.756	100	135	122	0.9037037037	1.56191884	0.1361131155	0.6856057587	0.1257233806	ztp	0.9720510894	0.5001481481	-0.04228626837	0.6433194903	True
M1_2x	0	ecoli	Hin4I	(0, 0)	0	706	85700	42961.91	100	100	91	0.91	2.436846282	0.1785517915	1.208734977	0.1057086719	ztp	0.8076817558	0.52125	0.07628027071	1.285015247	True
M1_2x	0	ecoli	Hin4I	(0, 1)	0	86084	179677	130258.29	100	100	79	0.79	2.067711271	0.1806454391	0.976262121	0.1260409433	ztp	0.8793363499	0.5209	0.07177262534	1.048034746	True
M1_2x	0	ecoli	Hin4I	(0, 2)	0	180029	262018	221018.93	100	100	84	0.84	1.625495024	0.1607224007	0.7021501316	0.1426478746	ztp	0.5236002835	0.50795	-0.001270991574	0.70087914	True
M1_2x	0	ecoli	Hin4I	(0, 3)	0	262427	339156	305341.16	100	100	78	0.78	1.679036874	0.1687457849	0.773758414	0.1449930677	ztp	0.8473824312	0.5028	-0.02612449972	0.7476339143	True
M1_2x	0	ecoli	Hin4I	(0, 4)	0	339949	425538	383868.07	100	100	77	0.77	1.662936914	0.169250743	0.6640821516	0.1468349193	ztp	0.6527315123	0.52055	0.06965128693	0.7337334385	True
M1_2x	0	ecoli	Hin4I	(0, 5)	0	427388	497963	464728.61	100	100	79	0.79	1.777625209	0.1711416096	0.7869028662	0.1388960678	ztp	0.5601577909	0.51605	0.04304831498	0.8299511811	True
M1_2x	0	ecoli	Hin4I	(0, 6)	0	498978	576753	536537.32	100	100	80	0.8	1.492043129	0.159666193	0.6026820372	0.1543853662	ztp	0.6940654282	0.50275	-0.02539279829	0.5772892389	True
M1_2x	0	ecoli	Hin4I	(0, 7)	0	577321	666292	618722.13	100	100	73	0.73	1.611982346	0.1718889753	0.6467486284	0.1538375237	ztp	0.5861678005	0.51525	0.04208731557	0.6888359439	True
M1_2x	0	ecoli	Hin4I	(0, 8)	0	666305	748947	707438.89	100	100	65	0.65	1.675644067	0.1847174154	0.7576873116	0.1590378913	ztp	0.5135261194	0.505	-0.01297158062	0.744715731	True
M1_2x	0	ecoli	Hin4I	(0, 9)	0	749249	841267	795298	100	100	73	0.73	1.482203858	0.1667447223	0.5132170073	0.162300066	ztp	0.4599206349	0.51785	0.05452687844	0.5677438857	True
M1_2x	0	ecoli	Hin4I	(0, 10)	0	841661	925205	882502.2	100	100	71	0.71	1.282424349	0.1603283046	0.3088188023	0.1803652982	ztp	0.453968254	0.5169	0.05005492012	0.3588737224	True
M1_2x	0	ecoli	Hin4I	(0, 11)	0	927762	1014675	967908.69	100	100	66	0.66	1.126261223	0.1584000634	0.1755224775	0.20290407	ztp	0.56	0.50745	-0.003980995612	0.1715414819	True
M1_2x	0	ecoli	Hin4I	(0, 12)	0	1015314	1105228	1057532.85	100	100	65	0.65	1.252731467	0.1661136042	0.339177153	0.1913029882	ztp	0.445997807	0.50485	-0.01409995814	0.3250771949	True
M1_2x	0	ecoli	Hin4I	(0, 13)	0	1105376	1178859	1140977.32	100	100	67	0.67	1.000170638	0.150241845	-0.07224275539	0.2167161847	ztp	0.4625500286	0.5208	0.0724889124	0.0002461570093	True
M1_2x	0	ecoli	Hin4I	(0, 14)	0	1180871	1254065	1217100.06	100	100	53	0.53	0.9758308589	0.1673220468	0.1108535811	0.247373492	ztp	0.5528266914	0.48065	-0.1461505693	-0.03529698824	True
M1_2x	0	ecoli	Hin4I	(0, 15)	0	1255965	1346532	1303962.68	100	100	62	0.62	0.7206383448	0.1371341761	-0.4586388012	0.2745382579	ztp	0.3378556623	0.50505	-0.01401387485	-0.472652676	True
M1_2x	0	ecoli	Hin4I	(0, 16)	0	1348089	1430918	1389722.85	100	100	48	0.48	1.002050964	0.1776324845	0.05264499926	0.2557449806	ztp	0.5330347144	0.49985	-0.04968911351	0.002955885752	True
M1_2x	0	ecoli	Hin4I	(0, 17)	0	1430978	1499105	1468378.65	100	100	60	0.6	0.7154156504	0.138987958	-0.4180806232	0.2802807537	ztp	0.3680387409	0.49675	-0.0650657928	-0.483146416	True
M1_2x	0	ecoli	Hin4I	(0, 18)	0	1499252	1586982	1544460.88	100	100	55	0.55	0.6560487502	0.1400901493	-0.5594205545	0.3080675995	ztp	0.2814814815	0.49925	-0.04870451654	-0.6081250711	True
M1_2x	0	ecoli	Hin4I	(0, 19)	0	1587628	1662997	1623841.63	100	100	47	0.47	0.7565636009	0.1606472364	-0.211305932	0.3063390453	ztp	0.3582089552	0.4745	-0.1911607945	-0.4024667264	True
M1_2x	0	ecoli	Hin4I	(0, 20)	0	1664254	1768289	1718612.17	100	100	57	0.57	0.8878566333	0.1554982436	-0.2058754985	0.2526720379	ztp	0.2632890365	0.5146	0.03427413975	-0.1716013587	True
M1_2x	0	ecoli	Hin4I	(0, 21)	0	1768469	1841711	1803798.27	100	100	60	0.6	0.8481788738	0.1488462599	-0.2152366369	0.253177446	ztp	0.2854694344	0.50365	-0.02232290887	-0.2375595458	True
M1_2x	0	ecoli	Hin4I	(0, 22)	0	1842370	1921989	1880460.09	100	100	56	0.56	0.5859575722	0.1324383207	-0.7125697014	0.3260784015	ztp	0.2781326781	0.49795	-0.05856218713	-0.7711318886	True
M1_2x	0	ecoli	Hin4I	(0, 23)	0	1922796	2003598	1964033.27	100	100	69	0.69	1.061883649	0.1514908699	0.1184601084	0.2058183371	ztp	0.3279936975	0.50265	-0.03183441052	0.08662569787	True
M1_2x	0	ecoli	Hin4I	(0, 24)	0	2006939	2093839	2051543.77	100	100	56	0.56	1.272750736	0.1800221025	0.4050408447	0.2040595909	ztp	0.4523415978	0.49775	-0.05709094436	0.3479499004	True
M1_2x	0	ecoli	Hin4I	(0, 25)	0	2096080	2200477	2151950.4	100	100	60	0.6	1.126261223	0.1661313881	0.2190672795	0.2128075839	ztp	0.4406779661	0.4982	-0.04752579765	0.1715414819	True
M1_2x	0	ecoli	Hin4I	(0, 26)	0	2201965	2297386	2255497.55	100	100	74	0.74	1.079663893	0.1472129316	0.0853403206	0.1967124841	ztp	0.3112192913	0.5126	0.02524194057	0.1105822612	True
M1_2x	0	ecoli	Hin4I	(0, 27)	0	2297820	2382935	2339775.21	100	100	71	0.71	1.574687497	0.1728268631	0.6343497622	0.1583402794	ztp	0.6401215805	0.5117	0.02071578634	0.6550655485	True
M1_2x	0	ecoli	Hin4I	(0, 28)	0	2383909	2468121	2425620.17	100	100	75	0.75	1.184706878	0.1514515457	0.2284189786	0.1844324515	ztp	0.3764780405	0.5098	0.01611117135	0.2445301499	True
